Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-63457.907818646003,-5854.4193477677172,-3732.986501498594,-73045.313667912313
1,"11 Ag, Forestry, Fish & Hunting",0,-1.9268916827095521,-16.508460286767878,-18.435351969477427
20,21 Mining,0,-4.0004887876475381,-1.8490681941684497,-5.8495569818159883
41,22 Utilities,0,0,0,0
52,23 Construction,0,-30.991726265902702,-19.899643106761012,-50.891369372663718
65,31-33 Manufacturing,0,-30.25810745841542,-5.1382941578970502,-35.396401616312474
395,42 Wholesale Trade,-63457.907818646003,-30.675150895665865,-8.7092445053040208,-63497.292214046975
396,44-45 Retail trade,0,-22.02350991617633,-361.73982639989532,-383.76333631607162
408,48-49 Transportation & Warehousing,0,-543.08974422307233,-68.743748374726778,-611.83349259779925
417,51-56 Professional Services,0,-4168.2499919178881,-2528.3889133918424,-6696.6389053097291
472,"61-81 Education, Health, Recreation Service",0,-223.4960990739645,-702.15505350370279,-925.6511525776674
518,92 Government & non NAICs,0,-799.70763754627444,-19.854249577528023,-819.56188712380242
