Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-7518655.4712570002,-699381.20260556228,-715000.293445947,-8933036.9673085082
1,"11 Ag, Forestry, Fish & Hunting",0,-122.6108906936191,-2480.2178651366717,-2602.8287558302909
20,21 Mining,0,-64.07210187729558,-85.793724623822612,-149.86582650111819
41,22 Utilities,0,-9926.9829937021987,-10041.806862281988,-19968.789855984185
52,23 Construction,0,-2753.6185218392307,-3235.2544731980206,-5988.8729950372508
65,31-33 Manufacturing,0,-21981.495166749242,-11505.985144907718,-33487.480311656967
395,42 Wholesale Trade,-7518655.4712570002,-35164.285910585895,-18829.56003862814,-7572649.3172062142
396,44-45 Retail trade,0,-1830.5316359857206,-45804.705594799423,-47635.237230785133
408,48-49 Transportation & Warehousing,0,-47316.303431338347,-19710.584622125058,-67026.888053463408
417,51-56 Professional Services,0,-504647.5054788203,-446695.10480505857,-951342.61028387863
472,"61-81 Education, Health, Recreation Service",0,-33437.580769802873,-142786.34376465384,-176223.92453445678
518,92 Government & non NAICs,0,-42136.21570416748,-13824.93655053375,-55961.152254701228
