Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-347778.32085515797,-24213.830191523553,-20993.198274845123,-392985.34932152665
1,"11 Ag, Forestry, Fish & Hunting",0,-4.159261386093684,-206.06658008406117,-210.22584147015479
20,21 Mining,0,-6.8366911289259162,-7.8397341853600322,-14.676425314285948
41,22 Utilities,0,-560.83967785028733,-308.02346780621662,-868.863145656504
52,23 Construction,0,-18.869076272320292,-21.512615766561698,-40.381692038881994
65,31-33 Manufacturing,0,-667.20667733040295,-227.83066120054153,-895.03733853094434
395,42 Wholesale Trade,-347778.32085515797,-365.7460625867825,-146.16836090503264,-348290.23527864978
396,44-45 Retail trade,0,-70.55070980764097,-1032.1087645978348,-1102.6594744054758
408,48-49 Transportation & Warehousing,0,-2516.2088649901434,-472.2484205493663,-2988.4572855395104
417,51-56 Professional Services,0,-18872.80102054427,-15764.362504471947,-34637.163525016207
472,"61-81 Education, Health, Recreation Service",0,-599.0185334052012,-2789.5571108771455,-3388.5756442823458
518,92 Government & non NAICs,0,-531.59361622148731,-17.480054401052335,-549.07367062253968
