Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-184674.19006489602,-9490.8051286293903,-11035.279650104018,-205200.27484362939
1,"11 Ag, Forestry, Fish & Hunting",0,-6.6261955108576904,-145.9096891767116,-152.53588468756931
20,21 Mining,0,-20.624058565820597,-12.137403330452772,-32.761461896273367
41,22 Utilities,0,-1143.6646222670697,-705.24138356214394,-1848.9060058292137
52,23 Construction,0,-31.366432499696458,-50.567969588504731,-81.934402088201182
65,31-33 Manufacturing,0,-171.25685261616798,-308.41549977852526,-479.67235239469329
395,42 Wholesale Trade,-184674.19006489602,-326.94296796963317,-137.96789218279841,-185139.10092504844
396,44-45 Retail trade,0,-45.131636413211702,-910.39876844449952,-955.53040485771112
408,48-49 Transportation & Warehousing,0,-2830.7309605961627,-311.22846773693846,-3141.9594283331016
417,51-56 Professional Services,0,-3515.544924529333,-6597.814092340991,-10113.359016870321
472,"61-81 Education, Health, Recreation Service",0,-341.19845896848727,-1819.7908538837305,-2160.9893128522176
518,92 Government & non NAICs,0,-1057.7180186929506,-35.807630078721743,-1093.5256487716724
