Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-441142.87997674802,-44638.396976061878,-34928.981630210728,-520710.25858302059
1,"11 Ag, Forestry, Fish & Hunting",0,-2.6943021992323621,-59.998592539920843,-62.692894739153211
20,21 Mining,0,-53.58646384064663,-41.71527832832875,-95.301742168975366
41,22 Utilities,0,0,0,0
52,23 Construction,0,-129.08873309197412,-82.447692551391157,-211.53642564336528
65,31-33 Manufacturing,0,-353.56371435373836,-97.761388805686394,-451.32510315942454
395,42 Wholesale Trade,-441142.87997674802,-1431.2965588959632,-513.98190904694161,-443088.15844469093
396,44-45 Retail trade,0,-141.05207836986335,-2105.9936302715159,-2247.0457086413794
408,48-49 Transportation & Warehousing,0,-3000.6617285895295,-785.84596703712759,-3786.5076956266566
417,51-56 Professional Services,0,-22350.743295827986,-20427.470424482261,-42778.213720310261
472,"61-81 Education, Health, Recreation Service",0,-2308.9811873471381,-6023.6250047958465,-8332.6061921429828
518,92 Government & non NAICs,0,-14866.728913545807,-4790.1417423517059,-19656.870655897514
