Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.5125815868377686,-0.027515164287409428,-0.013623613353839405,-1.5537203644790176
1,"11 Ag, Forestry, Fish & Hunting",0,-4.7474638558398818E-05,-0.0013386635948582954,-0.0013861382334166943
20,21 Mining,0,-0.0011659768628438328,-0.00095986896618891599,-0.0021258458290327486
41,22 Utilities,0,0,0,0
52,23 Construction,0,-1.620385717463004E-05,-1.2253352270750277E-05,-2.8457209445380319E-05
65,31-33 Manufacturing,0,-0.00040368360439901711,-0.00040104839499571256,-0.00080473199939472967
395,42 Wholesale Trade,-1.5125815868377686,-0.0023415546585924701,-0.00068626510594121373,-1.5156094066023023
396,44-45 Retail trade,0,-0.00022812115363866813,-0.0018385203116813174,-0.0020666414653199858
408,48-49 Transportation & Warehousing,0,-0.0083651820167918202,-0.0024221650897808082,-0.01078734710657263
417,51-56 Professional Services,0,-0.014199461417069185,-0.0042569528770976016,-0.018456414294166779
472,"61-81 Education, Health, Recreation Service",0,-0.00051307550968974732,-0.001702685125857132,-0.0022157606355468797
518,92 Government & non NAICs,0,-0.00023443056865165619,-5.1905351676585536E-06,-0.00023962110381931475
