Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-7.4627046585083008,-0.2087160462975716,-0.12715742549553177,-7.7985781303014043
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00029586104631276777,-0.0093542110130986223,-0.0096500720594113916
20,21 Mining,0,-5.9026506338924213E-05,-7.6919170550510387E-05,-0.00013594567688943461
41,22 Utilities,0,-0.0079611273653036069,-0.0034583813057687727,-0.011419508671072378
52,23 Construction,0,-0.00030016891556115067,-0.00023412540871729619,-0.0005342943242784468
65,31-33 Manufacturing,0,-0.010539658901914568,-0.00084600938943995001,-0.011385668291354519
395,42 Wholesale Trade,-7.4627046585083008,-0.016321036172878174,-0.0046311531018315517,-7.4836568477830108
396,44-45 Retail trade,0,-0.0016771438160201576,-0.021807207988786551,-0.023484351804806711
408,48-49 Transportation & Warehousing,0,-0.026985001686204338,-0.0056225071727319196,-0.032607508858936263
417,51-56 Professional Services,0,-0.12135711607536767,-0.029950636197418303,-0.15130775227278595
472,"61-81 Education, Health, Recreation Service",0,-0.009657312607534092,-0.048795418079775298,-0.058452730687309398
518,92 Government & non NAICs,0,-0.013562593204136157,-0.002380856667413004,-0.015943449871549161
