Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-589427.60592056997,-67178.571871152497,-59740.74732274258,-716346.92511446506
1,"11 Ag, Forestry, Fish & Hunting",0,-16.204189930099858,-408.02176892860933,-424.22595885870913
20,21 Mining,0,-256.28228040402155,-284.94400701856222,-541.22628742258382
41,22 Utilities,0,-3689.9256043920454,-2355.1637330277376,-6045.0893374197831
52,23 Construction,0,-97.24559749055588,-128.76105901838747,-226.00665650894337
65,31-33 Manufacturing,0,-1346.0615346357656,-246.09734810391802,-1592.158882739684
395,42 Wholesale Trade,-589427.60592056997,-877.8939853158081,-443.38010256896541,-590748.88000845478
396,44-45 Retail trade,0,-199.92276164497059,-4295.5575512902242,-4495.480312935194
408,48-49 Transportation & Warehousing,0,-4668.089636115973,-1548.2335527933792,-6216.3231889093531
417,51-56 Professional Services,0,-50659.732966876632,-38295.61487541008,-88955.347842286748
472,"61-81 Education, Health, Recreation Service",0,-2239.183821623642,-11089.894926281084,-13329.078747904723
518,92 Government & non NAICs,0,-3128.0294927229775,-645.07839830162709,-3773.1078910246047
