Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1142739.74743819,-83078.360985428779,-64332.238058625546,-1290150.3464822443
1,"11 Ag, Forestry, Fish & Hunting",0,-18.493951158768127,-573.02838776348835,-591.52233892225638
20,21 Mining,0,-197.56259280660282,-201.62113645004229,-399.18372925664511
41,22 Utilities,0,-3583.8776578785601,-2313.6172574667967,-5897.4949153453563
52,23 Construction,0,-82.123197598925103,-57.984341027335411,-140.10753862626052
65,31-33 Manufacturing,0,-350.65425335249591,-997.4311369219937,-1348.08539027449
395,42 Wholesale Trade,-1142739.74743819,-5267.1471041080076,-1987.812012775081,-1149994.7065550732
396,44-45 Retail trade,0,-200.45727121091989,-2365.148268097767,-2565.6055393086867
408,48-49 Transportation & Warehousing,0,-6959.2999104406699,-2436.4765632416775,-9395.7764736823465
417,51-56 Professional Services,0,-52939.131229617466,-45618.695453795553,-98557.826683413019
472,"61-81 Education, Health, Recreation Service",0,-819.54280961096015,-3251.4414537791918,-4070.9842633901517
518,92 Government & non NAICs,0,-12660.071007645416,-4528.9820473066238,-17189.053054952037
