Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-4052748.0968088098,-266979.67809770512,-256487.04126825629,-4576214.8161747716
1,"11 Ag, Forestry, Fish & Hunting",0,-19.574359357166077,-405.659746071276,-425.23410542844209
20,21 Mining,0,-88.167156897817321,-99.914521747335087,-188.08167864515241
41,22 Utilities,0,0,0,0
52,23 Construction,0,-249.03458184619458,-265.92553722550531,-514.96011907169986
65,31-33 Manufacturing,0,-3430.9098789145041,-2497.6305643707228,-5928.5404432852301
395,42 Wholesale Trade,-4052748.0968088098,-21310.170388476923,-9127.8792248991558,-4083186.1464221859
396,44-45 Retail trade,0,-401.68571468853099,-7188.2104805845602,-7589.8961952730924
408,48-49 Transportation & Warehousing,0,-41689.062152213774,-10342.172396661228,-52031.234548874992
417,51-56 Professional Services,0,-188525.67348247656,-199870.80844586517,-388396.48192834167
472,"61-81 Education, Health, Recreation Service",0,-4118.8883638298657,-26221.903898084216,-30340.792261914085
518,92 Government & non NAICs,0,-7146.5120190038087,-466.93645274712134,-7613.4484717509304
