Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-697023.71778649301,-49201.658220570826,-30640.493676157155,-776865.8696832211
1,"11 Ag, Forestry, Fish & Hunting",0,-10.369133214284359,-210.95925087106971,-221.32838408535406
20,21 Mining,0,-69.450476611587547,-59.914496672245512,-129.36497328383308
41,22 Utilities,0,0,0,0
52,23 Construction,0,-38.945099267544201,-27.327750321968661,-66.272849589512873
65,31-33 Manufacturing,0,-229.62884464586537,-204.12597310942877,-433.7548177552942
395,42 Wholesale Trade,-697023.71778649301,-1103.7901719899382,-304.16717012155584,-698431.67512860452
396,44-45 Retail trade,0,-51.858026341057126,-617.0391104968395,-668.8971368378966
408,48-49 Transportation & Warehousing,0,-3807.1587040958234,-329.70793941478746,-4136.8666435106106
417,51-56 Professional Services,0,-41359.197543205635,-26470.465171895805,-67829.66271510144
472,"61-81 Education, Health, Recreation Service",0,-1365.0277710272414,-2104.8008275813804,-3469.8285986086216
518,92 Government & non NAICs,0,-1166.2324501718499,-311.98598567207119,-1478.218435843921
