Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1003559.70268514,-34974.662338444905,-39619.187600657977,-1078153.5526242431
1,"11 Ag, Forestry, Fish & Hunting",0,-29.014558534179436,-579.95379065699422,-608.96834919117362
20,21 Mining,0,-10.571487326380995,-14.106722359894407,-24.678209686275398
41,22 Utilities,0,-11725.346537332125,-4999.8062144021724,-16725.152751734291
52,23 Construction,0,-25.753632249975965,-21.953106189621721,-47.706738439597686
65,31-33 Manufacturing,0,-1016.1984012438165,-177.53477895753741,-1193.7331802013541
395,42 Wholesale Trade,-1003559.70268514,-2194.7987443759339,-622.78208964474868,-1006377.2835191606
396,44-45 Retail trade,0,-65.264205141902593,-960.33861252711881,-1025.6028176690215
408,48-49 Transportation & Warehousing,0,-2897.8070756651136,-726.26244898703715,-3624.0695246521509
417,51-56 Professional Services,0,-15592.733914761229,-28780.579463070888,-44373.313377832092
472,"61-81 Education, Health, Recreation Service",0,-464.97619047675067,-2623.4003536040914,-3088.3765440808424
518,92 Government & non NAICs,0,-952.19759133749051,-112.47002025787546,-1064.667611595366
