Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-521810.33683133498,-31671.965207414531,-26211.435778000621,-579693.73781675007
1,"11 Ag, Forestry, Fish & Hunting",0,-15.4263421006524,-202.81116749732115,-218.23750959797357
20,21 Mining,0,-11.228627318877427,-17.941265088796591,-29.169892407674016
41,22 Utilities,0,-33.624800667462679,-56.586026832144547,-90.210827499607234
52,23 Construction,0,-34.83064058521353,-31.300725645820052,-66.131366231033581
65,31-33 Manufacturing,0,-459.48059355453574,-84.020590069012798,-543.50118362354817
395,42 Wholesale Trade,-521810.33683133498,-750.06354349997127,-243.68277984238733,-522804.08315467736
396,44-45 Retail trade,0,-84.500193315916192,-1448.7121798365361,-1533.2123731524525
408,48-49 Transportation & Warehousing,0,-6844.0009754336088,-1033.9087712372134,-7877.9097466708236
417,51-56 Professional Services,0,-20869.194282864639,-19498.121769488855,-40367.316052353483
472,"61-81 Education, Health, Recreation Service",0,-1187.3727014362501,-3496.644694884857,-4684.0173963211064
518,92 Government & non NAICs,0,-1382.2425066374069,-97.70580757767631,-1479.9483142150832
