Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.2271432876586914,-0.21443830355761695,-0.11171470186306705,-1.5532962930793755
1,"11 Ag, Forestry, Fish & Hunting",0,-6.0329607637396282E-05,-0.0010967026667015453,-0.0011570322743389417
20,21 Mining,0,-0.00012468168231972231,-0.00010999420815403953,-0.00023467589047376184
41,22 Utilities,0,-0.0033225483187083239,-0.0015673947297116053,-0.0048899430484199294
52,23 Construction,0,-0.0013154206250661253,-0.00088387115919575569,-0.0021992917842618811
65,31-33 Manufacturing,0,-0.0028358733048755511,-0.00024685673158160069,-0.0030827300364571534
395,42 Wholesale Trade,-1.2271432876586914,-0.0019485413013331002,-0.00064219673770417849,-1.2297340256977287
396,44-45 Retail trade,0,-0.0013912426895749362,-0.017691344728714403,-0.019082587418289342
408,48-49 Transportation & Warehousing,0,-0.022780170968168503,-0.0021350551640358529,-0.024915226132204357
417,51-56 Professional Services,0,-0.13291576388249921,-0.030435774206747292,-0.16335153808924655
472,"61-81 Education, Health, Recreation Service",0,-0.031514776839516388,-0.056406340757627266,-0.087921117597143675
518,92 Government & non NAICs,0,-0.016228954337917691,-0.00049917077289350273,-0.016728125110811193
