Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.4631161689758301,-0.292134074008015,-0.21000511453951409,-1.9652553575233591
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00039175274182330161,-0.0036986600530179098,-0.0040904127948412109
20,21 Mining,0,-0.00031102293416297971,-0.00029805951499359241,-0.00060908244915657212
41,22 Utilities,0,-0.00021993263548856725,-0.00035755266635549939,-0.00057748530184406665
52,23 Construction,0,-0.0012687905771152272,-0.0010585802057028258,-0.002327370782818053
65,31-33 Manufacturing,0,-0.00092816024005153001,-0.0002451190202007705,-0.0011732792602523003
395,42 Wholesale Trade,-1.4631161689758301,-0.001763705018053164,-0.0006838255029586271,-1.465563699496842
396,44-45 Retail trade,0,-0.002912580410033231,-0.043092620036678138,-0.046005200446711372
408,48-49 Transportation & Warehousing,0,-0.036921796389219975,-0.0038364521701068138,-0.040758248559326783
417,51-56 Professional Services,0,-0.18236248408368677,-0.049618054049038657,-0.23198053813272535
472,"61-81 Education, Health, Recreation Service",0,-0.036638958026004524,-0.1060277651890946,-0.14266672321509913
518,92 Government & non NAICs,0,-0.028414890952375704,-0.0010884261313666818,-0.029503317083742386
