Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-540922.98059115501,-24546.308887207986,-14779.431215560391,-580248.7206939233
1,"11 Ag, Forestry, Fish & Hunting",0,-6.0309231903603235,-156.52829797107475,-162.55922116143503
20,21 Mining,0,-32.529533353464203,-38.543305205638575,-71.072838559102777
41,22 Utilities,0,0,0,0
52,23 Construction,0,-10.371624107723813,-5.4496983141210826,-15.821322421844897
65,31-33 Manufacturing,0,-662.68906503722769,-39.612107192364441,-702.30117222959223
395,42 Wholesale Trade,-540922.98059115501,-1957.1248750593513,-341.87648903052343,-543221.9819552449
396,44-45 Retail trade,0,-40.102380191455936,-271.50118211227698,-311.60356230373293
408,48-49 Transportation & Warehousing,0,-6106.15628323487,-588.12406892491833,-6694.280352159788
417,51-56 Professional Services,0,-14806.431003414125,-11587.278780859126,-26393.709784273255
472,"61-81 Education, Health, Recreation Service",0,-541.26183784437012,-1744.9046291013256,-2286.1664669456964
518,92 Government & non NAICs,0,-383.61136177503857,-5.6126568490221205,-389.2240186240607
