Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-86454005.138442904,-9610623.5553440973,-10586860.033352695,-106651488.7271397
1,"11 Ag, Forestry, Fish & Hunting",0,-125.59740556263797,-3619.7860868888233,-3745.3834924514622
20,21 Mining,0,-2704.929646889022,-8826.0238859134624,-11530.953532802487
41,22 Utilities,0,-140484.37187349433,-165490.58337564682,-305974.95524914109
52,23 Construction,0,-21188.363988412373,-26241.620057489399,-47429.984045901772
65,31-33 Manufacturing,0,-161271.24119568121,-230896.09229912449,-392167.3334948055
395,42 Wholesale Trade,-86454005.138442904,-909814.01438911259,-729399.85869012016,-88093219.011522129
396,44-45 Retail trade,0,-10773.792221925651,-396370.90276633913,-407144.69498826482
408,48-49 Transportation & Warehousing,0,-397431.83257675049,-114651.50293535477,-512083.33551210532
417,51-56 Professional Services,0,-7669920.2909292486,-7664917.72060264,-15334838.011531889
472,"61-81 Education, Health, Recreation Service",0,-186200.95144255122,-1229542.0664773316,-1415743.0179198827
518,92 Government & non NAICs,0,-110708.16967446968,-16903.876175846268,-127612.04585031596
