Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-270368.54462453001,-5201.5433656602772,-8684.9330930684027,-284255.02108325867
1,"11 Ag, Forestry, Fish & Hunting",0,-2.4444836361294007,-103.71613130580064,-106.16061494193005
20,21 Mining,0,-40.278926328924143,-48.785674826339232,-89.064601155263389
41,22 Utilities,0,0,0,0
52,23 Construction,0,-4.3893520112345898,-4.6580317917313723,-9.0473838029659621
65,31-33 Manufacturing,0,-85.044345145781037,-54.275351951321802,-139.3196970971029
395,42 Wholesale Trade,-270368.54462453001,-417.67429945338517,-120.38651008282859,-270906.60543406621
396,44-45 Retail trade,0,-15.353595716081017,-209.21439252776742,-224.56798824384839
408,48-49 Transportation & Warehousing,0,-669.88587010428739,-260.81264434263636,-930.6985144469237
417,51-56 Professional Services,0,-3605.4052459170762,-7224.9461747663427,-10830.351420683417
472,"61-81 Education, Health, Recreation Service",0,-144.12348045123326,-653.55256750322735,-797.67604795446084
518,92 Government & non NAICs,0,-216.94376689614421,-4.5856139704065981,-221.52938086655081
