Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2911223.0915857698,-239235.5242799526,-279084.16541788343,-3429542.7812836058
1,"11 Ag, Forestry, Fish & Hunting",0,-7.6128869261694829,-136.56482477297431,-144.1777116991438
20,21 Mining,0,-54.813326603304724,-82.939239892573156,-137.75256649587789
41,22 Utilities,0,-1704.2090835650174,-4891.4991560786648,-6595.7082396436817
52,23 Construction,0,-410.93155659725085,-492.99647940152852,-903.92803599877936
65,31-33 Manufacturing,0,-4615.0339836729863,-1108.6581155475788,-5723.6920992205678
395,42 Wholesale Trade,-2911223.0915857698,-12686.223997225519,-7609.7643681690324,-2931519.0799511643
396,44-45 Retail trade,0,-644.32057751066588,-14756.732450533602,-15401.053028044269
408,48-49 Transportation & Warehousing,0,-26112.667668688726,-7749.97367578597,-33862.641344474694
417,51-56 Professional Services,0,-177734.18992131771,-190866.11103722997,-368600.30095854774
472,"61-81 Education, Health, Recreation Service",0,-7150.3739637995423,-49707.042832671381,-56857.41679647092
518,92 Government & non NAICs,0,-8115.1473140457301,-1681.8832378001662,-9797.0305518458954
