Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.778886079788208,-0.28281415961083312,-0.29549404356047398,-2.3571942829595147
1,"11 Ag, Forestry, Fish & Hunting",0,-8.5416241141942741E-05,-0.00074830518113429821,-0.00083372142227624104
20,21 Mining,0,-0.00017716458475458704,-0.00017250914299444219,-0.00034967372774902928
41,22 Utilities,0,-0.0016138994749334223,-0.001458977101994559,-0.0030728765769279815
52,23 Construction,0,-0.0013180160472417361,-0.001505193857310249,-0.0028232099045519851
65,31-33 Manufacturing,0,-0.0051354537211736537,-0.0007171391944108611,-0.005852592915584519
395,42 Wholesale Trade,-1.778886079788208,-0.0060736030190782437,-0.0023593024159865653,-1.7873189852232727
396,44-45 Retail trade,0,-0.0046081233772962598,-0.063042909080056955,-0.067651032457353225
408,48-49 Transportation & Warehousing,0,-0.028479329696601,-0.0017839054490359904,-0.030263235145636991
417,51-56 Professional Services,0,-0.15640796159149223,-0.049315231970121547,-0.20572319356161381
472,"61-81 Education, Health, Recreation Service",0,-0.045750849930860829,-0.1730750768135737,-0.21882592674443457
518,92 Government & non NAICs,0,-0.033164341926259208,-0.0013154933538547836,-0.034479835280113995
