Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-735452.09259896702,-18910.606240920071,-31856.989661373504,-786219.68850126059
1,"11 Ag, Forestry, Fish & Hunting",0,-12.142785093545029,-335.45136840608211,-347.59415349962711
20,21 Mining,0,-19.156081377243353,-31.483638290615051,-50.639719667858401
41,22 Utilities,0,0,0,0
52,23 Construction,0,-10.839063345586368,-13.209273637430634,-24.048336983017002
65,31-33 Manufacturing,0,-331.86142581777585,-821.14250156881758,-1153.003927386593
395,42 Wholesale Trade,-735452.09259896702,-1009.200696695596,-389.47886544155915,-736850.77216110413
396,44-45 Retail trade,0,-55.238250835549707,-785.4104451588596,-840.64869599440931
408,48-49 Transportation & Warehousing,0,-2131.7509326303207,-709.27957739517512,-2841.0305100254955
417,51-56 Professional Services,0,-14183.526994490718,-26336.011594757798,-40519.538589248514
472,"61-81 Education, Health, Recreation Service",0,-476.04619470597351,-2236.469221534755,-2712.5154162407284
518,92 Government & non NAICs,0,-680.84381592776242,-199.05317518240929,-879.89699111017171
