Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.7868267297744751,-0.05157725807390881,-0.048348347659377039,-1.8867523355077609
1,"11 Ag, Forestry, Fish & Hunting",0,-5.8219808179946386E-05,-0.0040516121966552906,-0.0041098320048352363
20,21 Mining,0,-0.00027585171025618549,-0.00042443947296037982,-0.00070029118321656542
41,22 Utilities,0,-0.0010813616381381605,-0.0013855153505629287,-0.0024668769887010891
52,23 Construction,0,-8.4160194369519266E-05,-0.00014284207166618285,-0.00022700226603570211
65,31-33 Manufacturing,0,-0.00050827819837124557,-0.00019380489375731263,-0.00070208309212855819
395,42 Wholesale Trade,-1.7868267297744751,-0.0035484727112524094,-0.0020060715865186231,-1.7923812740722462
396,44-45 Retail trade,0,-0.00025545345964295672,-0.0065254882264464374,-0.006780941686089394
408,48-49 Transportation & Warehousing,0,-0.012495356484674983,-0.0035876447169115623,-0.016083001201586546
417,51-56 Professional Services,0,-0.02525479898940506,-0.0090812801013310691,-0.034336079090736132
472,"61-81 Education, Health, Recreation Service",0,-0.0039406865022002498,-0.016287674242862499,-0.020228360745062752
518,92 Government & non NAICs,0,-0.0040746183774180902,-0.0046619747997047548,-0.008736593177122845
