Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-9.2278900146484375,-0.37440526470050978,-0.14476164922645371,-9.7470569285754003
1,"11 Ag, Forestry, Fish & Hunting",0,-9.6513313930186577E-05,-0.0071596329108197651,-0.0072561462247499493
20,21 Mining,0,-0.00021286970876986533,-0.00038925621316178595,-0.00060212592193165137
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.00018329219145802789,-0.00015321504979030342,-0.00033650724124833131
65,31-33 Manufacturing,0,-0.0020494579296322403,-0.0013139909962353858,-0.0033634489258676258
395,42 Wholesale Trade,-9.2278900146484375,-0.019630395157817476,-0.00794604839093478,-9.2554664581971888
396,44-45 Retail trade,0,-0.0028464736488079084,-0.031230741094785047,-0.03407721474359296
408,48-49 Transportation & Warehousing,0,-0.040841515774671162,-0.014704196543851938,-0.055545712318523101
417,51-56 Professional Services,0,-0.29972060734193889,-0.048580240538156558,-0.34830084788009552
472,"61-81 Education, Health, Recreation Service",0,-0.0083641996794436811,-0.033270356742006811,-0.041634556421450489
518,92 Government & non NAICs,0,-0.00045993995404032474,-1.3970746711325398E-05,-0.00047391070075165014
