Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.4740822315216064,-0.28403179225907105,-0.16688886029901753,-2.9250028840796949
1,"11 Ag, Forestry, Fish & Hunting",0,-3.8833550721787048E-05,-0.00083934253908822813,-0.00087817608981001515
20,21 Mining,0,-0.00010703435842903356,-0.00015441762082444386,-0.00026145197925347735
41,22 Utilities,0,-0.0021777438204451847,-0.0013322042187257001,-0.0035099480391708854
52,23 Construction,0,-0.00051032235788810057,-0.00036291354045697049,-0.00087323589834507106
65,31-33 Manufacturing,0,-0.0014512568852314122,-0.00031708802851748854,-0.0017683449137489004
395,42 Wholesale Trade,-2.4740822315216064,-0.0056060974014393028,-0.0018676281236283954,-2.4815559570466741
396,44-45 Retail trade,0,-0.0021875530712056257,-0.03113767181014325,-0.033325224881348876
408,48-49 Transportation & Warehousing,0,-0.026398150246876882,-0.004157756359385585,-0.030555906606262468
417,51-56 Professional Services,0,-0.17198930146733671,-0.037597679388324944,-0.20958698085566174
472,"61-81 Education, Health, Recreation Service",0,-0.034889344116767904,-0.078541109773836423,-0.11343045389060436
518,92 Government & non NAICs,0,-0.038676154982729111,-0.010581048896086093,-0.049257203878815208
