Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-165995.50586400501,-8413.2213069568807,-10112.230433199289,-184520.95760416123
1,"11 Ag, Forestry, Fish & Hunting",0,-1.6999018527985073,-76.648036418965532,-78.347938271764036
20,21 Mining,0,-5.9752791348570913,-23.089595859499855,-29.064874994356948
41,22 Utilities,0,-24.662769587476774,-57.376136005763676,-82.038905593240457
52,23 Construction,0,-9.0171288139379513,-13.341834423075492,-22.358963237013441
65,31-33 Manufacturing,0,-216.61633876955187,-30.457771419074941,-247.07411018862678
395,42 Wholesale Trade,-165995.50586400501,-133.82763936021365,-59.764297384988275,-166189.09780075023
396,44-45 Retail trade,0,-33.994238045266883,-710.68888134924805,-744.68311939451496
408,48-49 Transportation & Warehousing,0,-1500.4699345571528,-179.7985799494987,-1680.2685145066516
417,51-56 Professional Services,0,-5450.2488430094509,-6972.6707558565995,-12422.919598866045
472,"61-81 Education, Health, Recreation Service",0,-299.25844817273327,-1907.4109839927623,-2206.6694321654959
518,92 Government & non NAICs,0,-737.45078565343988,-80.983560539813681,-818.43434619325353
