Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1940518.19104187,-57498.525469349428,-84089.000353207521,-2082105.7168644269
1,"11 Ag, Forestry, Fish & Hunting",0,-6.1496224579650871,-96.344722585874962,-102.49434504384007
20,21 Mining,0,-27.720928518542301,-111.59711441191257,-139.31804293045491
41,22 Utilities,0,0,0,0
52,23 Construction,0,-21.84033134677945,-17.681662878751478,-39.521994225530932
65,31-33 Manufacturing,0,-304.6889765260662,-277.30280285336778,-581.99177937943432
395,42 Wholesale Trade,-1940518.19104187,-3839.8100677852053,-1494.0472959088515,-1945852.0484055642
396,44-45 Retail trade,0,-38.046337784617535,-526.02142139728028,-564.06775918189783
408,48-49 Transportation & Warehousing,0,-4574.2160759603412,-815.60385975411896,-5389.8199357144604
417,51-56 Professional Services,0,-47699.215311588297,-78148.328472493609,-125847.54378408195
472,"61-81 Education, Health, Recreation Service",0,-261.63059501038009,-2018.3291920351614,-2279.9597870455409
518,92 Government & non NAICs,0,-725.20722237122959,-583.74380888859969,-1308.9510312598291
