Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.1951670646667481,-0.080264319659584638,-0.07074068314497238,-1.3461720674713051
1,"11 Ag, Forestry, Fish & Hunting",0,-0.000129167437606238,-0.0022847903334134801,-0.0024139577710197177
20,21 Mining,0,-9.7055233080526032E-06,-5.7703052163369564E-06,-1.5475828524389561E-05
41,22 Utilities,0,-0.0006563729047005816,-0.00040475269273096762,-0.0010611255974315491
52,23 Construction,0,-0.00020084746351413892,-0.00030787234532096274,-0.00050871980883510168
65,31-33 Manufacturing,0,-0.00086378103300733026,-0.00081421981456856899,-0.0016780008475758992
395,42 Wholesale Trade,-1.1951670646667481,-0.0021158964208497521,-0.00089289508526417375,-1.1981758561728622
396,44-45 Retail trade,0,-0.00058407590300514102,-0.015690460724115042,-0.016274536627120181
408,48-49 Transportation & Warehousing,0,-0.024456584207836658,-0.0026475858089137026,-0.027104170016750358
417,51-56 Professional Services,0,-0.028437761685331787,-0.0093255065398555066,-0.037763268225187309
472,"61-81 Education, Health, Recreation Service",0,-0.0086817186675791844,-0.037888531108756479,-0.046570249776335657
518,92 Government & non NAICs,0,-0.014128408412845768,-0.00047829838681716044,-0.014606706799662928
