Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-11.875602722167969,-3.8874323060125717,-2.5523115336293718,-18.31534656180991
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00072758873906720613,-0.015344821299351545,-0.01607241003841875
20,21 Mining,0,-0.011573642772907055,-0.009936920209163742,-0.021510562982070797
41,22 Utilities,0,-0.015036456339043845,-0.011309166986884613,-0.026345623325928453
52,23 Construction,0,-0.017186105696541606,-0.013539412059702945,-0.030725517756244554
65,31-33 Manufacturing,0,-0.063042253881852889,-0.019957906534229006,-0.083000160416081895
395,42 Wholesale Trade,-11.875602722167969,-0.12445828251607581,-0.055704000012771378,-12.055765004696815
396,44-45 Retail trade,0,-0.033145479631366249,-0.43042660133264221,-0.46357208096400848
408,48-49 Transportation & Warehousing,0,-0.33151356515123498,-0.036822411085040967,-0.3683359762362759
417,51-56 Professional Services,0,-2.7390127157015858,-0.78596491599348628,-3.5249776316950729
472,"61-81 Education, Health, Recreation Service",0,-0.36497013798360461,-1.1539868538744382,-1.5189569918580435
518,92 Government & non NAICs,0,-0.1867660775992919,-0.019318524241661132,-0.20608460184095304
