Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-33815408.564251497,-6986428.7144773463,-5869114.4156570667,-46670951.694385916
1,"11 Ag, Forestry, Fish & Hunting",0,-523.94503857828215,-12358.258361055256,-12882.203399633539
20,21 Mining,0,-2729.2822347916285,-4327.9846851415041,-7057.2669199331312
41,22 Utilities,0,-38418.44489950774,-64131.831254408928,-102550.27615391667
52,23 Construction,0,-22297.08202897845,-24477.607491302413,-46774.689520280866
65,31-33 Manufacturing,0,-203430.88001020835,-131671.5634077405,-335102.44341794896
395,42 Wholesale Trade,-33815408.564251497,-475671.07803603262,-292019.65562652174,-34583099.297914051
396,44-45 Retail trade,0,-18330.106978184816,-375566.37744056946,-393896.48441875435
408,48-49 Transportation & Warehousing,0,-662245.10582687915,-138117.87110850253,-800362.97693538154
417,51-56 Professional Services,0,-5047312.1231379975,-3389073.2074632174,-8436385.3306012172
472,"61-81 Education, Health, Recreation Service",0,-263148.13806730619,-1393695.7063238279,-1656843.8443911339
518,92 Government & non NAICs,0,-252322.52821888216,-43674.352494779145,-295996.88071366132
