Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-347459.87009001803,-34211.858146195751,-23454.508756021547,-405126.23699223535
1,"11 Ag, Forestry, Fish & Hunting",0,-2.0011930598423913,-48.830243466048785,-50.831436525891178
20,21 Mining,0,-22.98280897917935,-37.496809663445461,-60.479618642624807
41,22 Utilities,0,-2391.5143668100291,-1325.2006822975559,-3716.7150491075849
52,23 Construction,0,-45.2411566466793,-33.797706675207316,-79.038863321886623
65,31-33 Manufacturing,0,-153.30307349877174,-111.04953845820909,-264.35261195698081
395,42 Wholesale Trade,-347459.87009001803,-787.31980450998526,-262.28952226462292,-348509.47941679263
396,44-45 Retail trade,0,-92.367134556782176,-1357.512726288832,-1449.8798608456148
408,48-49 Transportation & Warehousing,0,-2751.1936643079707,-565.08090200557467,-3316.2745663135461
417,51-56 Professional Services,0,-21631.674801324549,-14114.07792150503,-35745.752722829573
472,"61-81 Education, Health, Recreation Service",0,-1337.6911248022125,-4026.7717862931809,-5364.4629110953929
518,92 Government & non NAICs,0,-4996.569017699745,-1572.400917103839,-6568.9699348035838
