Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.6880385875701904,-0.34769027088092896,-0.16836513948943205,-4.2040939979405509
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00015374972942098329,-0.0027943382723593611,-0.0029480880017803439
20,21 Mining,0,-5.4953644570185611E-05,-8.9840804220665073E-05,-0.00014479444879085071
41,22 Utilities,0,-9.9170391780867853E-05,-0.00016689045998409871,-0.00026606085176496654
52,23 Construction,0,-0.00043937506914063396,-0.0003620900582458557,-0.00080146512738648971
65,31-33 Manufacturing,0,-0.003302487999313992,-0.00040762249797175406,-0.0037101104972857447
395,42 Wholesale Trade,-3.6880385875701904,-0.0053012810634113028,-0.0017222952874497667,-3.6950621639210515
396,44-45 Retail trade,0,-0.0018979164098628073,-0.030292071839458458,-0.032189988249321268
408,48-49 Transportation & Warehousing,0,-0.089826284834122125,-0.013667409201695457,-0.10349369403581758
417,51-56 Professional Services,0,-0.20451654841688602,-0.046362561813191323,-0.25087911023007725
472,"61-81 Education, Health, Recreation Service",0,-0.023039934299933933,-0.070633715089884558,-0.093673649389818495
518,92 Government & non NAICs,0,-0.019058569022486087,-0.0018663041649707585,-0.020924873187456842
