Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-16.585199356079102,-0.5834170309309793,-0.37623427064042947,-17.54485065765051
1,"11 Ag, Forestry, Fish & Hunting",0,-0.0003493153220407298,-0.012798460349394194,-0.013147775671434924
20,21 Mining,0,-0.00031083655239616049,-0.00047660452597415154,-0.00078744107837031192
41,22 Utilities,0,-0.0032125170264124536,-0.0021544740499945384,-0.0053669910764069925
52,23 Construction,0,-0.0015688689380888143,-0.0014995399648373388,-0.003068408902926153
65,31-33 Manufacturing,0,-0.012134351953708527,-0.0073983045948652114,-0.019532656548573751
395,42 Wholesale Trade,-16.585199356079102,-0.02423541400833689,-0.0091839114965205186,-16.61861868158396
396,44-45 Retail trade,0,-0.0039883456727620777,-0.058846493223919903,-0.062834838896681983
408,48-49 Transportation & Warehousing,0,-0.10619976644373395,-0.026346353298667136,-0.1325461197424011
417,51-56 Professional Services,0,-0.37172164943499192,-0.10187494087159517,-0.47359659030658724
472,"61-81 Education, Health, Recreation Service",0,-0.04629985457378992,-0.15369399704184053,-0.19999385161563046
518,92 Government & non NAICs,0,-0.013396111004717772,-0.0019611912228208101,-0.015357302227538582
