Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.9403599500656128,-0.2763363195362587,-0.079548596000292487,-2.2962448656021635
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00021196413211473433,-0.0026576999908558452,-0.0028696641229705791
20,21 Mining,0,-0.00029281508959884493,-0.00022608916382756472,-0.00051890425342640957
41,22 Utilities,0,-0.00055146994390707041,-0.00018030799181104483,-0.00073177793571811527
52,23 Construction,0,-0.00059646286212787568,-0.00033294346229539694,-0.00092940632442327256
65,31-33 Manufacturing,0,-0.0014557207446080286,-0.00031704911077837944,-0.0017727698553864082
395,42 Wholesale Trade,-1.9403599500656128,-0.0071342617655411299,-0.0018208019759053951,-1.9493150138070594
396,44-45 Retail trade,0,-0.001002675677160258,-0.010045073085996569,-0.011047748763156827
408,48-49 Transportation & Warehousing,0,-0.034520109684817488,-0.0033752999821941498,-0.037895409667011638
417,51-56 Professional Services,0,-0.1996591567152177,-0.031242084732706583,-0.23090124144792418
472,"61-81 Education, Health, Recreation Service",0,-0.021426759265437707,-0.029124104504438399,-0.050550863769876116
518,92 Government & non NAICs,0,-0.0094849236557279226,-0.00022714199948315118,-0.0097120656552110735
