Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1290014.2271433,-58097.638249427939,-72639.852044400366,-1420751.7174371283
1,"11 Ag, Forestry, Fish & Hunting",0,-12.8694789537556,-452.60722532829072,-465.47670428204634
20,21 Mining,0,-3.8410449227877392,-26.570098068107189,-30.411142990894927
41,22 Utilities,0,-261.53089723592763,-586.38150220825605,-847.91239944418362
52,23 Construction,0,-56.992191221991376,-65.534148760149662,-122.52633998214104
65,31-33 Manufacturing,0,-6566.7997097596444,-5646.7372928854957,-12213.537002645135
395,42 Wholesale Trade,-1290014.2271433,-1764.1834275468718,-729.04651921664708,-1292507.4570900635
396,44-45 Retail trade,0,-125.41681703982415,-2359.5478088064501,-2484.9646258462744
408,48-49 Transportation & Warehousing,0,-5538.1374221963051,-904.52745354309582,-6442.6648757394014
417,51-56 Professional Services,0,-40815.570009589719,-53662.251542355232,-94477.82155194493
472,"61-81 Education, Health, Recreation Service",0,-1512.6577176980056,-8110.4373005260777,-9623.0950182240831
518,92 Government & non NAICs,0,-1439.6395332631041,-96.211152702568171,-1535.8506859656723
