Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-23.122657775878906,-3.2925133509429427,-2.2815611702435437,-28.696732297065392
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00061035810889478845,-0.02681277929033335,-0.02742313739922814
20,21 Mining,0,-0.00037221927869000198,-0.0013596081800025155,-0.0017318274586925176
41,22 Utilities,0,-0.017231661510269263,-0.013207840656751145,-0.030439502167020412
52,23 Construction,0,-0.0069410514493292944,-0.0071859015770129242,-0.014126953026342218
65,31-33 Manufacturing,0,-0.16800333873072404,-0.0085767596987035358,-0.17658009842942765
395,42 Wholesale Trade,-23.122657775878906,-0.044888555210589758,-0.020359414230456611,-23.187905745319952
396,44-45 Retail trade,0,-0.026573895523174341,-0.41605836121812168,-0.44263225674129603
408,48-49 Transportation & Warehousing,0,-0.31937098949733983,-0.047682769389651984,-0.36705375888699182
417,51-56 Professional Services,0,-2.2581196960752341,-0.54042413632996955,-2.7985438324052043
472,"61-81 Education, Health, Recreation Service",0,-0.30296742239284769,-1.1906942196779931,-1.4936616420708406
518,92 Government & non NAICs,0,-0.14743416316584987,-0.0091993799945474242,-0.15663354316039729
