Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-404844.84774479101,-29481.997775390362,-27258.242565636101,-461585.08808581752
1,"11 Ag, Forestry, Fish & Hunting",0,-7.5387787742704155,-255.75035163146043,-263.28913040573082
20,21 Mining,0,-41.953550774180762,-42.896062018641743,-84.849612792822512
41,22 Utilities,0,0,0,0
52,23 Construction,0,-33.183903792858089,-35.708081462950616,-68.891985255808706
65,31-33 Manufacturing,0,-311.95997780569735,-171.66101882900583,-483.6209966347032
395,42 Wholesale Trade,-404844.84774479101,-1099.1020873236703,-429.63282547389167,-406373.58265758859
396,44-45 Retail trade,0,-150.44750211338914,-2197.5306505195172,-2347.9781526329057
408,48-49 Transportation & Warehousing,0,-1581.0363245281171,-565.91697509308904,-2146.9532996212056
417,51-56 Professional Services,0,-23868.174178750818,-18555.216038675782,-42423.390217426611
472,"61-81 Education, Health, Recreation Service",0,-1417.01356863092,-4969.3700842939134,-6386.383652924831
518,92 Government & non NAICs,0,-971.58790289644003,-34.56047763784764,-1006.1483805342876
