Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1239016.75748222,-29006.149555724834,-81572.982244427767,-1349595.8892823726
1,"11 Ag, Forestry, Fish & Hunting",0,-29.762486300705561,-1170.8292345636603,-1200.5917208643659
20,21 Mining,0,-100.69259492875035,-215.74188226640399,-316.43447719515427
41,22 Utilities,0,-0.8903313904861988,-3.8866916700488621,-4.7770230605350612
52,23 Construction,0,-6.1024999475840183,-11.613918144936882,-17.7164180925209
65,31-33 Manufacturing,0,-462.63623346326136,-1582.4550204678169,-2045.0912539310777
395,42 Wholesale Trade,-1239016.75748222,-2886.1030866149813,-2096.4103145238869,-1243999.2708833588
396,44-45 Retail trade,0,-19.902370994620725,-514.77663457322024,-534.67900556784093
408,48-49 Transportation & Warehousing,0,-6166.3817454431719,-4702.20835138858,-10868.590096831753
417,51-56 Professional Services,0,-18736.380305177161,-65773.590557802541,-84509.970862979695
472,"61-81 Education, Health, Recreation Service",0,-444.76865669398143,-5492.5663760646084,-5937.3350327585867
518,92 Government & non NAICs,0,-152.52924477012792,-8.9032629620654209,-161.43250773219333
