Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-247154.91922541399,-7620.4573678276893,-10057.221064585474,-264832.59765782714
1,"11 Ag, Forestry, Fish & Hunting",0,-5.8063035520999025,-202.49693985973988,-208.30324341183982
20,21 Mining,0,-4.0965772403775276,-8.1410663421304132,-12.237643582507943
41,22 Utilities,0,-389.24782163850057,-217.43252026838792,-606.68034190688854
52,23 Construction,0,-6.8745177739171899,-10.118942346301184,-16.993460120218373
65,31-33 Manufacturing,0,-114.55622451552119,-72.952356134809236,-187.50858065033037
395,42 Wholesale Trade,-247154.91922541399,-188.50531258631963,-74.206830385891024,-247417.63136838621
396,44-45 Retail trade,0,-24.985641359580043,-369.39435956858415,-394.38000092816412
408,48-49 Transportation & Warehousing,0,-1263.4961898166564,-208.03436573180551,-1471.5305555484617
417,51-56 Professional Services,0,-4975.8763307399176,-7781.838268376875,-12757.714599116793
472,"61-81 Education, Health, Recreation Service",0,-238.96451109148836,-1101.0940638824527,-1340.0585749739407
518,92 Government & non NAICs,0,-408.04793751331107,-11.511351688496747,-419.55928920180781
