Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.3824255466461182,-0.48123687574367635,-0.30472700340620379,-4.1683894257959988
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00023337319461023514,-0.0035828512800790305,-0.0038162244746892653
20,21 Mining,0,-0.00013439404680560835,-0.00020214957431320552,-0.00033654362111881385
41,22 Utilities,0,-0.00017260456590646161,-0.00034795115041892118,-0.00052055571632538282
52,23 Construction,0,-0.00045985606583936285,-0.00048870746003063599,-0.00094856352586999884
65,31-33 Manufacturing,0,-0.011417739823182185,-0.0015500127526945032,-0.012967752575876689
395,42 Wholesale Trade,-3.3824255466461182,-0.01166948981133464,-0.0047421814656352593,-3.3988372179230879
396,44-45 Retail trade,0,-0.0030458633857717373,-0.051058886746232865,-0.054104750132004609
408,48-49 Transportation & Warehousing,0,-0.065754596034282686,-0.01001550007207265,-0.075770096106355336
417,51-56 Professional Services,0,-0.32315323925543743,-0.07036330216173553,-0.39351654141717307
472,"61-81 Education, Health, Recreation Service",0,-0.040068461636243974,-0.15941462437664045,-0.19948308601288442
518,92 Government & non NAICs,0,-0.02512725792426208,-0.0029608363663507706,-0.028088094290612854
