Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-19.116554260253906,-0.70976507284889701,-0.38355403834006524,-20.209873371442868
1,"11 Ag, Forestry, Fish & Hunting",0,-7.252793242602706E-05,-0.0060745023770485728,-0.0061470303094746
20,21 Mining,0,-0.00022408106042758717,-0.0010867199756849696,-0.0013108010361125569
41,22 Utilities,0,-0.012914881610125221,-0.011847542940125921,-0.024762424550251141
52,23 Construction,0,-0.00031723140025151819,-0.00034964362067747715,-0.00066687502092899534
65,31-33 Manufacturing,0,-0.0062662062614608624,-0.0033642098821271295,-0.009630416143587988
395,42 Wholesale Trade,-19.116554260253906,-0.050037167416433409,-0.027146597816764397,-19.193738025487104
396,44-45 Retail trade,0,-0.0028510461322534494,-0.047636768800246879,-0.050487814932500333
408,48-49 Transportation & Warehousing,0,-0.067670147905043124,-0.036238148406184036,-0.10390829631122717
417,51-56 Professional Services,0,-0.54558241530666274,-0.1074430911788623,-0.65302550648552493
472,"61-81 Education, Health, Recreation Service",0,-0.017227915958035279,-0.13605945710529036,-0.15328737306332568
518,92 Government & non NAICs,0,-0.0066014518657777537,-0.0063073562370531905,-0.012908808102830944
