Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-161274.81572790601,-24244.047601956052,-14499.150026134841,-200018.01335599693
1,"11 Ag, Forestry, Fish & Hunting",0,-1.1894169547888955,-37.230968636797492,-38.420385591586381
20,21 Mining,0,-27.902398524914254,-24.714974214941055,-52.617372739855313
41,22 Utilities,0,-2978.7744750716938,-1341.5037627400914,-4320.2782378117845
52,23 Construction,0,-119.85494151778408,-85.133375140047619,-204.98831665783169
65,31-33 Manufacturing,0,-310.86618873795084,-48.325715478463579,-359.19190421641423
395,42 Wholesale Trade,-161274.81572790601,-256.08307665534085,-84.399399846847544,-161615.2982044082
396,44-45 Retail trade,0,-69.20247210381963,-996.56522239653884,-1065.7676945003584
408,48-49 Transportation & Warehousing,0,-1757.8133024683207,-316.63213104878128,-2074.4454335171022
417,51-56 Professional Services,0,-15787.178487788022,-8407.4942751002327,-24194.672762888269
472,"61-81 Education, Health, Recreation Service",0,-1590.1523527380914,-3115.7797043961173,-4705.9320571342078
518,92 Government & non NAICs,0,-1345.0304893953271,-41.370497135981083,-1386.4009865313083
