Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-245754.56779085301,-28248.106432917881,-12957.164396552189,-286959.83862032311
1,"11 Ag, Forestry, Fish & Hunting",0,-10.760549963930624,-167.42226097723292,-178.18281094116355
20,21 Mining,0,-61.108930211428216,-45.528584980131818,-106.63751519156004
41,22 Utilities,0,-819.96186730829902,-268.09380871880779,-1088.0556760271068
52,23 Construction,0,-51.410859491620577,-30.555805553241527,-81.966665044862111
65,31-33 Manufacturing,0,-171.10299400410599,-86.008466183719506,-257.1114601878254
395,42 Wholesale Trade,-245754.56779085301,-903.58354262987268,-230.61204563066349,-246888.76337911355
396,44-45 Retail trade,0,-65.388311026795776,-584.13785180726074,-649.52616283405655
408,48-49 Transportation & Warehousing,0,-3469.3761600393491,-356.04574543301294,-3825.4219054723621
417,51-56 Professional Services,0,-20789.233701119443,-9531.7905868743292,-30321.024287993776
472,"61-81 Education, Health, Recreation Service",0,-1184.141033849729,-1639.6780875340146,-2823.8191213837426
518,92 Government & non NAICs,0,-722.03848327330797,-17.291152859774321,-739.32963613308232
