Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2096646.8813176099,-80743.707029075973,-106986.45778455432,-2284377.0461312407
1,"11 Ag, Forestry, Fish & Hunting",0,-9.7767413619936558,-119.95026476134456,-129.72700612333821
20,21 Mining,0,-54.277587885824452,-55.85172781071207,-110.12931569653652
41,22 Utilities,0,-21905.208346348667,-12924.89737817067,-34830.105724519344
52,23 Construction,0,-35.250578783456085,-30.668423163627299,-65.919001947083387
65,31-33 Manufacturing,0,-909.01551743996743,-987.57615994242451,-1896.5916773823915
395,42 Wholesale Trade,-2096646.8813176099,-7228.7584664188325,-2987.8933646788769,-2106863.5331487078
396,44-45 Retail trade,0,-81.435105593872365,-1298.459477975028,-1379.8945835689003
408,48-49 Transportation & Warehousing,0,-8889.1536372611245,-3913.8218683346831,-12802.975505595809
417,51-56 Professional Services,0,-39426.488632944733,-78983.734123414659,-118410.22275635938
472,"61-81 Education, Health, Recreation Service",0,-806.44452802293813,-4840.8401650401456,-5647.284693063084
518,92 Government & non NAICs,0,-1397.8978870145725,-842.76483126215146,-2240.6627182767243
