Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-202561.47051480401,-25099.934902617624,-13047.552293354005,-240708.95771077563
1,"11 Ag, Forestry, Fish & Hunting",0,-22.948503852571754,-61.707847688419001,-84.656351540990741
20,21 Mining,0,-13.774931078968734,-6.2226592615856937,-19.997590340554424
41,22 Utilities,0,-1107.3866710520147,-373.04742963737158,-1480.4341006893865
52,23 Construction,0,-93.498193651649657,-52.334954025250966,-145.83314767690064
65,31-33 Manufacturing,0,-373.35618779247864,-45.420130215452971,-418.77631800793154
395,42 Wholesale Trade,-202561.47051480401,-536.237070050498,-131.6878814337251,-203229.39546628823
396,44-45 Retail trade,0,-119.41182861103789,-1045.6348485157432,-1165.0466771267811
408,48-49 Transportation & Warehousing,0,-2335.0856771734179,-461.54186757290449,-2796.6275447463222
417,51-56 Professional Services,0,-17957.004660238461,-7889.7252457123805,-25846.729905950844
472,"61-81 Education, Health, Recreation Service",0,-1619.9697857896804,-2958.4873321574692,-4578.4571179471504
518,92 Government & non NAICs,0,-921.2613933268467,-21.742097133703322,-943.00349046054998
