Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-41.361236572265625,-3.8208625658323752,-3.3213721659923663,-48.503471304090368
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00050350038791138036,-0.0051340625627738232,-0.0056375629506852029
20,21 Mining,0,-0.00083888825107116189,-0.001197338463733776,-0.0020362267148049378
41,22 Utilities,0,-0.00087561697525512239,-0.0022816206326664009,-0.0031572376079215237
52,23 Construction,0,-0.0072972399108472003,-0.008863594226639045,-0.016160834137486244
65,31-33 Manufacturing,0,-0.067507828072724693,-0.034917900423849887,-0.10242572849657447
395,42 Wholesale Trade,-41.361236572265625,-0.2556095011767876,-0.13501321431743965,-41.751859287759849
396,44-45 Retail trade,0,-0.027244508486806051,-0.50993573391538616,-0.5371802424021922
408,48-49 Transportation & Warehousing,0,-0.38825284876981891,-0.10103836976162023,-0.48929121853143909
417,51-56 Professional Services,0,-2.6122610736949405,-0.95691132649009925,-3.5691724001850389
472,"61-81 Education, Health, Recreation Service",0,-0.27124220406104693,-1.5492597304746654,-1.8205019345357125
518,92 Government & non NAICs,0,-0.18922935604516553,-0.016819274723492615,-0.20604863076865815
