Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-633214.44370593503,-104921.82830204001,-118682.23502394772,-856818.50703192281
1,"11 Ag, Forestry, Fish & Hunting",0,-3.1689973266999276,-54.977088176671792,-58.146085503371708
20,21 Mining,0,-100.05056048726418,-74.155284960561488,-174.20584544782565
41,22 Utilities,0,-4690.2524020741603,-3886.3676676943965,-8576.6200697685563
52,23 Construction,0,-745.14189692774744,-496.61168008064897,-1241.7535770083964
65,31-33 Manufacturing,0,-1646.6831893411036,-359.38387450006871,-2006.0670638411725
395,42 Wholesale Trade,-633214.44370593503,-2056.1371126301819,-1142.5654415948991,-636413.14626016014
396,44-45 Retail trade,0,-555.12668494447507,-11788.435364496681,-12343.562049441152
408,48-49 Transportation & Warehousing,0,-16440.853780127523,-2420.5269545409683,-18861.380734668492
417,51-56 Professional Services,0,-62322.299421684373,-55225.424253777339,-117547.72367546169
472,"61-81 Educational, Health, Recreation Service",0,-7648.1610481811667,-39668.543500552798,-47316.704548733971
518,92 Government & non NAICs,0,-8713.9532083153226,-3565.24391357269,-12279.197121888012
