Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.3472061157226562,-0.19404911976026731,-0.1496466584864255,-3.690901893969349
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00050019730048946249,-0.002341678521772628,-0.0028418758222620898
20,21 Mining,0,-2.9881205023840723E-05,-5.6390081346457701E-05,-8.6271286370298434E-05
41,22 Utilities,0,-0.00036412515612230234,-0.00029330321851361819,-0.00065742837463592064
52,23 Construction,0,-0.00062441329299020836,-0.00020715966990396206,-0.00083157296289417047
65,31-33 Manufacturing,0,-0.0034430548578865666,-0.00046102164052308427,-0.0039040764984096515
395,42 Wholesale Trade,-3.3472061157226562,-0.0036577986209529664,-0.0013488580106142403,-3.3522127723542234
396,44-45 Retail trade,0,-0.0011226804492452508,-0.022167484277847121,-0.023290164727092375
408,48-49 Transportation & Warehousing,0,-0.02910108506405195,-0.0033879770315221073,-0.032489062095574062
417,51-56 Professional Services,0,-0.13542797455157246,-0.041867060681367557,-0.17729503523293999
472,"61-81 Educational, Health, Recreation Service",0,-0.012980730927784961,-0.076062066121191874,-0.089042797048976816
518,92 Government & non NAICs,0,-0.0067971783341473566,-0.0014536592318228241,-0.0082508375659701809
