Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-5.9878597259521484,-0.35769478955618039,-0.14426215339491036,-6.4898166689032388
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00053224348057084349,-0.0090113760942054297,-0.0095436195747762732
20,21 Mining,0,-0.0048038805097700109,-0.0040598315048884157,-0.0088637120146584265
41,22 Utilities,0,-0.00064084792715950287,-0.0012988226180157972,-0.0019396705451753
52,23 Construction,0,-0.00037544843557918531,-0.00016500996988279434,-0.0005404584054619797
65,31-33 Manufacturing,0,-0.0043418188876252544,-0.0023108047482751667,-0.0066526236359004225
395,42 Wholesale Trade,-5.9878597259521484,-0.040709212692199438,-0.014771537692959979,-6.043340476337308
396,44-45 Retail trade,0,-0.0012045776920045534,-0.016662430685052351,-0.017867008377056903
408,48-49 Transportation & Warehousing,0,-0.0783684510893803,-0.011700974770290279,-0.090069425859670593
417,51-56 Professional Services,0,-0.21077493023885177,-0.042822295038585187,-0.253597225277437
472,"61-81 Educational, Health, Recreation Service",0,-0.0088345520905268541,-0.041224462196556247,-0.050059014287083092
518,92 Government & non NAICs,0,-0.0071088265125126343,-0.00023460807619871634,-0.0073434345887113507
