Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-897738.723300218,-21856.980932241077,-33206.035883263059,-952801.74011572194
1,"11 Ag, Forestry, Fish & Hunting",0,-18.006912615395109,-226.17684113508372,-244.18375375047879
20,21 Mining,0,-85.984585477383121,-90.903762118711683,-176.88834759609483
41,22 Utilities,0,-0.16502366459152862,-0.39301398662501358,-0.55803765121654214
52,23 Construction,0,-7.9915017766638448,-5.590858389421971,-13.582360166085817
65,31-33 Manufacturing,0,-217.98819712643964,-193.28936623558454,-411.27756336202424
395,42 Wholesale Trade,-897738.723300218,-1435.9781967690215,-575.06205357155875,-899749.76355055859
396,44-45 Retail trade,0,-36.502477707657384,-431.82999271651619,-468.33247042417361
408,48-49 Transportation & Warehousing,0,-4015.1633928795195,-641.77306917790247,-4656.9364620574215
417,51-56 Professional Services,0,-15803.613818020916,-30162.817406809747,-45966.431224830674
472,"61-81 Educational, Health, Recreation Service",0,-203.27942671339844,-877.19013131968723,-1080.4695580330856
518,92 Government & non NAICs,0,-32.307399490090688,-1.0093878022139891,-33.316787292304674
