Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-542860.11428724998,-70636.485153691421,-54908.409635109034,-668405.00907605037
1,"11 Ag, Forestry, Fish & Hunting",0,-21.094151953976489,-150.36149420592682,-171.45564615990332
20,21 Mining,0,-34.655524463941227,-62.203874376845754,-96.85939884078698
41,22 Utilities,0,-5578.1268715014867,-3975.59254134408,-9553.7194128455667
52,23 Construction,0,-263.78267879079471,-111.54364350307819,-375.32632229387292
65,31-33 Manufacturing,0,-576.4787251516567,-500.28537765707614,-1076.7641028087332
395,42 Wholesale Trade,-542860.11428724998,-2315.6599366117734,-1037.5035623301499,-546213.2777861919
396,44-45 Retail trade,0,-238.72332652744703,-4848.9010832415697,-5087.624409769016
408,48-49 Transportation & Warehousing,0,-9904.7323111715596,-1288.1925935223899,-11192.924904693951
417,51-56 Professional Services,0,-47327.656428556962,-32695.842622600652,-80023.499051157632
472,"61-72 Educational, Health, Recreation Service",0,-2880.7750462170616,-10169.522968265044,-13050.298014482109
518,92 Government & non NAICs,0,-1494.8001527447498,-68.459874062213643,-1563.2600268069634
