Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-280.76763916015625,-35.757278403939978,-29.972638013861495,-346.49755557795771
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00050439795546321339,-0.0094654786193596081,-0.0099698765748228203
20,21 Mining,0,-0.0024111303339687004,-0.017398762213347657,-0.019809892547316355
41,22 Utilities,0,-0.058055619315979676,-0.12044970736093164,-0.1785053266769113
52,23 Construction,0,-0.088352626646486715,-0.080538049720028357,-0.16889067636651506
65,31-33 Manufacturing,0,-0.36225846667337541,-0.48302922836548556,-0.84528769503886059
395,42 Wholesale Trade,-280.76763916015625,-2.790168870939894,-1.808104082728129,-285.36591211382427
396,44-45 Retail trade,0,-0.17176229602451101,-4.5453147423660809,-4.7170770383905918
408,48-49 Transportation & Warehousing,0,-8.8253876786917456,-1.918974342472717,-10.744362021164463
417,51-56 Professional Services,0,-19.048490821002144,-6.2857011946736376,-25.334192015675789
472,"61-81 Educational, Health, Recreation Service",0,-2.133869890982647,-14.431752190113684,-16.565622081096333
518,92 Government & non NAICs,0,-2.2760166053737638,-0.27191023522809427,-2.5479268406018583
