Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.84167087078094482,-0.043414293981040936,-0.016240824696123042,-0.90132598945810893
1,"11 Ag, Forestry, Fish & Hunting",0,-3.7315101918298356E-05,-0.00097752419616530342,-0.0010148392980836021
20,21 Mining,0,-8.3268474379979339E-05,-5.7871679575266464E-05,-0.00014114015395524582
41,22 Utilities,0,-3.8490102542150659E-06,-6.3238822725087015E-06,-1.0172892526723768E-05
52,23 Construction,0,-0.00014063344896287004,-4.1037035374796896E-05,-0.00018167048433766691
65,31-33 Manufacturing,0,-0.00019416276264750933,-9.1474654530584882E-05,-0.0002856374171780942
395,42 Wholesale Trade,-0.84167087078094482,-0.00070324792658106388,-0.00020566146788743146,-0.84257978017541335
396,44-45 Retail trade,0,-9.1261112347564797E-05,-0.0017182506939178216,-0.0018095118062653862
408,48-49 Transportation & Warehousing,0,-0.0037369660121590238,-0.00016851089362440516,-0.0039054769057834289
417,51-56 Professional Services,0,-0.033406657657779136,-0.0034784607354046261,-0.036885118393183758
472,"61-72 Educational, Health, Recreation Service",0,-0.0042837110538571973,-0.0094798651044048603,-0.013763576158262056
518,92 Government & non NAICs,0,-0.00073322142015407954,-1.5844352965436572E-05,-0.00074906577311951615
