Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.98309338092803955,-0.11596140617366367,-0.092358915460768687,-1.191413702562472
1,"11 Ag, Forestry, Fish & Hunting",0,-7.9472163436848759E-05,-0.0017739581257911624,-0.0018534302892280112
20,21 Mining,0,-4.8265839183877864E-05,-3.824019219060047E-05,-8.6506031374478348E-05
41,22 Utilities,0,-0.0006785139868320043,-0.0005968620974922509,-0.0012753760843242552
52,23 Construction,0,-0.00056472847502625815,-0.00022030045850013542,-0.00078502893352639356
65,31-33 Manufacturing,0,-0.00087605446708454587,-0.00016153114084915292,-0.0010375856079336983
395,42 Wholesale Trade,-0.98309338092803955,-0.001300031584833025,-0.00053639760239414453,-0.9849298101152667
396,44-45 Retail trade,0,-0.0010255833311968896,-0.020295619832894931,-0.02132120316409182
408,48-49 Transportation & Warehousing,0,-0.012040897863487592,-0.0026523111970104371,-0.014693209060498029
417,51-56 Professional Services,0,-0.074721564381887665,-0.019135574238173261,-0.093857138620060912
472,"61-81 Educational, Health, Recreation Service",0,-0.0096635844851535157,-0.042935805495646844,-0.052599389980800354
518,92 Government & non NAICs,0,-0.014962709595541444,-0.0040123150798257777,-0.018975024675367221
