Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-18.243112564086914,-0.45504387564101823,-0.33363437426594639,-19.031790813993883
1,"11 Ag, Forestry, Fish & Hunting",0,-2.9952084969162264E-05,-0.0010919253442971035,-0.0011218774292662658
20,21 Mining,0,-0.00013521610579641659,-0.00029500148781761451,-0.00043021759361403108
41,22 Utilities,0,-6.398157882331175E-06,-2.434409549970154E-05,-3.0742253382032713E-05
52,23 Construction,0,-0.00032655464907804175,-0.00041109095178667098,-0.00073764560086471268
65,31-33 Manufacturing,0,-0.0016527020153713299,-0.0017207228038458738,-0.0033734248192172061
395,42 Wholesale Trade,-18.243112564086914,-0.025822962404781644,-0.017293838555249273,-18.286229365046946
396,44-45 Retail trade,0,-0.0016443943492893422,-0.034178681026408204,-0.035823075375697545
408,48-49 Transportation & Warehousing,0,-0.074503196140121561,-0.028428157805839915,-0.10293135394596148
417,51-56 Professional Services,0,-0.33742912149722293,-0.169083847753324,-0.50651296925054712
472,"61-81 Educational, Health, Recreation Service",0,-0.012075119903395023,-0.081034026432336287,-0.093109146335731294
518,92 Government & non NAICs,0,-0.0014182583331104591,-7.2738009541715136E-05,-0.0014909963426521743
