Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-5.9770522117614746,-0.065866607273416006,-0.060357344060022293,-6.1032761630949128
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00012837021425620836,-0.0012118372021264084,-0.0013402074163826167
20,21 Mining,0,-6.3255119685958549E-05,-0.00036681078224060266,-0.00043006590192656125
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.00017658235918938375,-0.00010116914087894765,-0.00027775150006833138
65,31-33 Manufacturing,0,-0.0009083289866349001,-0.00039149347060246886,-0.0012998224572373686
395,42 Wholesale Trade,-5.9770522117614746,-0.0067725036154776333,-0.0028755379169203349,-5.9867002532938729
396,44-45 Retail trade,0,-0.00088187252260217488,-0.012122220293411911,-0.013004092816014086
408,48-49 Transportation & Warehousing,0,-0.007940342424389674,-0.0028785599408735559,-0.010818902365263231
417,51-56 Professional Services,0,-0.04149832689994043,-0.020801754892216275,-0.062300081792156681
472,"61-81 Educational, Health, Recreation Service",0,-0.0036503956870824767,-0.01516304263278976,-0.018813438319872245
518,92 Government & non NAICs,0,-0.0038466294441571614,-0.0044449177879620303,-0.0082915472321191917
