Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2273505.39130673,-208421.64055022827,-249458.35864105739,-2731385.3904980156
1,"11 Ag, Forestry, Fish & Hunting",0,-8.8902876250168603,-127.82293937825207,-136.71322700326891
20,21 Mining,0,-40.92470483103223,-52.838268297475885,-93.762973128508094
41,22 Utilities,0,-26086.412815512878,-26134.610512637813,-52221.023328150695
52,23 Construction,0,-471.00195905645427,-354.53988348475934,-825.54184254121378
65,31-33 Manufacturing,0,-6831.2010275754164,-4989.3829513498877,-11820.583978925301
395,42 Wholesale Trade,-2273505.39130673,-8476.243151797913,-5619.1858950204687,-2287600.8203535485
396,44-45 Retail trade,0,-445.20403809649486,-12310.39581958971,-12755.599857686206
408,48-49 Transportation & Warehousing,0,-16242.96650385435,-5544.2262404241228,-21787.192744278473
417,51-56 Professional Services,0,-132861.97094703405,-146278.60146064032,-279140.57240767422
472,"61-81 Educational, Health, Recreation Service",0,-6078.7236511031933,-39783.396296151703,-45862.119947254912
518,92 Government & non NAICs,0,-10878.101463741501,-8263.3583740828726,-19141.459837824372
