Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-4983824.6873727301,-349721.76339693589,-249562.18863695217,-5583108.6394066168
1,"11 Ag, Forestry, Fish & Hunting",0,-16.820834517761032,-180.29049651410082,-197.11133103186182
20,21 Mining,0,-294.78423540885376,-293.11648773688341,-587.90072314573729
41,22 Utilities,0,-1853.9217910258112,-1092.9614163609188,-2946.8832073867297
52,23 Construction,0,-225.50924861207452,-135.42848078348033,-360.93772939555481
65,31-33 Manufacturing,0,-4104.7883147293214,-5601.3939142424206,-9706.1822289717347
395,42 Wholesale Trade,-4983824.6873727301,-21767.302619929425,-8853.981611516283,-5014445.9716041759
396,44-45 Retail trade,0,-334.35272738827109,-5313.7617359096967,-5648.1144632979676
408,48-49 Transportation & Warehousing,0,-29185.568144784935,-7415.8124859952504,-36601.380630780186
417,51-56 Professional Services,0,-279162.82967389503,-199438.78234580421,-478601.61201969936
472,"61-81 Educational, Health, Recreation Service",0,-4244.1552650569411,-18473.359518248617,-22717.514783305549
518,92 Government & non NAICs,0,-8531.7305415874471,-2763.3001438403026,-11295.030685427751
