Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-41346851.493176199,-4757992.6795987096,-4497009.9758391939,-50601854.148614109
1,"11 Ag, Forestry, Fish & Hunting",0,-23.3626956997857,-418.05511042212459,-441.4178061219103
20,21 Mining,0,-951.34958193500768,-3150.5622104214253,-4101.9117923564318
41,22 Utilities,0,-49522.257296598429,-89750.090997008738,-139272.34829360718
52,23 Construction,0,-8571.7240544650431,-8141.5278262125557,-16713.251880677599
65,31-33 Manufacturing,0,-96932.127569876102,-207077.29673112292,-304009.4243009988
395,42 Wholesale Trade,-41346851.493176199,-410890.29085941613,-266267.90234599495,-42024009.686381608
396,44-45 Retail trade,0,-6815.3643126761399,-207116.2405717395,-213931.60488441566
408,48-49 Transportation & Warehousing,0,-833209.19175997574,-251103.58683170442,-1084312.7785916801
417,51-56 Professional Services,0,-3044448.6663000621,-2522723.5337513192,-5567172.200051384
472,"61-81 Educational, Health, Recreation Service",0,-135351.03044594752,-918232.10604723962,-1053583.1364931874
518,92 Government & non NAICs,0,-171277.31472205828,-23029.073416009032,-194306.38813806733
