Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-52.472213745117188,-9.3034310985492059,-10.807778931767246,-72.583423775433644
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00032181297559860742,-0.0080800651508883686,-0.0084018781264869752
20,21 Mining,0,-0.001026277371703078,-0.001437264073647016,-0.0024635414453500937
41,22 Utilities,0,-0.0033422860104372529,-0.012569784827839051,-0.015912070838276303
52,23 Construction,0,-0.051590552086400739,-0.043308447885087982,-0.094898999971488721
65,31-33 Manufacturing,0,-0.15454081505263084,-0.040660870258259055,-0.19520168531088994
395,42 Wholesale Trade,-52.472213745117188,-0.27083658610178779,-0.20533752759595134,-52.948387858814925
396,44-45 Retail trade,0,-0.073562825155440589,-2.1167847172036565,-2.1903475423590968
408,48-49 Transportation & Warehousing,0,-1.0923984514610923,-0.15682143369122389,-1.2492198851523162
417,51-56 Professional Services,0,-6.3657013220988352,-2.5709499579053618,-8.9366512800041971
472,"61-81 Educational, Health, Recreation Service",0,-0.85890556586853783,-5.5723428542566564,-6.4312484201251943
518,92 Government & non NAICs,0,-0.43120460436674002,-0.079486008918675022,-0.5106906132854151
