Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-373085.97012847703,-36263.708665983446,-27931.255573521248,-437280.93436798174
1,"11 Ag, Forestry, Fish & Hunting",0,-11.675742082646483,-71.61892154711569,-83.294663629762169
20,21 Mining,0,-17.117450710117197,-24.044505729143594,-41.161956439260798
41,22 Utilities,0,-70.851079930033904,-174.52336923233224,-245.37444916236615
52,23 Construction,0,-47.99342815510051,-20.576171356747853,-68.569599511848367
65,31-33 Manufacturing,0,-1523.8275069506212,-352.82980268868039,-1876.6573096393017
395,42 Wholesale Trade,-373085.97012847703,-1045.8369955505477,-492.10793746386497,-374623.91506149143
396,44-45 Retail trade,0,-104.10795970203046,-2066.1843188099301,-2170.2922785119599
408,48-49 Transportation & Warehousing,0,-5872.8133661662951,-911.35911709246238,-6784.172483258757
417,51-56 Professional Services,0,-25643.446850504555,-17427.569761527491,-43071.016612032035
472,"61-81 Educational, Health, Recreation Service",0,-1246.316967553694,-6219.5854853314913,-7465.9024528851842
518,92 Government & non NAICs,0,-679.72131867780922,-170.85618274198654,-850.57750141979568
