Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-693043.13549294404,-17319.457316086769,-32545.200573220089,-742907.79338225105
1,"11 Ag, Forestry, Fish & Hunting",0,-14.147779647951765,-421.0033080284004,-435.15108767635212
20,21 Mining,0,-0.12816574875348663,-8.8015134352464148,-8.9296791839999017
41,22 Utilities,0,-332.08943594769585,-964.50747435572157,-1296.5969103034174
52,23 Construction,0,-20.609717606780439,-10.294416374797121,-30.904133981577559
65,31-33 Manufacturing,0,-766.69150283756687,-343.5066327779362,-1110.1981356155034
395,42 Wholesale Trade,-693043.13549294404,-1012.886624472565,-477.63936443009482,-694533.66148184671
396,44-45 Retail trade,0,-38.497237180541127,-790.06650593731911,-828.56374311786021
408,48-49 Transportation & Warehousing,0,-2024.3996934205384,-1022.6654910756797,-3047.0651844962181
417,51-56 Professional Services,0,-12087.548320146576,-26464.872953547503,-38552.42127369409
472,"61-72 Educational, Health, Recreation Service",0,-328.34949606247523,-1657.7932087967511,-1986.1427048592268
518,92 Government & non NAICs,0,-694.10934301532575,-384.04970446064118,-1078.1590474759669
