Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-590891.56411041506,-21032.713179833161,-25662.879716747731,-637587.15700699599
1,"11 Ag, Forestry, Fish & Hunting",0,-17.550856579723114,-121.04566329055834,-138.59651987028147
20,21 Mining,0,-34.687084785758081,-33.091404749136643,-67.778489534894746
41,22 Utilities,0,-173.96936272736448,-350.03102240858749,-524.000385135952
52,23 Construction,0,-40.595983534874208,-13.263207625945425,-53.859191160819634
65,31-33 Manufacturing,0,-2689.1986772074806,-1661.561723566093,-4350.7604007735736
395,42 Wholesale Trade,-590891.56411041506,-1228.6807957623387,-435.79558829714063,-592556.04049447458
396,44-45 Retail trade,0,-84.216995002579779,-1257.1617969541367,-1341.3787919567162
408,48-49 Transportation & Warehousing,0,-4472.1774545487015,-1234.798018209005,-5706.9754727577065
417,51-56 Professional Services,0,-11423.252784366707,-18528.745478896504,-29951.998263263205
472,"61-81 Educational, Health, Recreation Service",0,-650.75250214359914,-2020.7259974815624,-2671.4784996251619
518,92 Government & non NAICs,0,-217.63068317403278,-6.6598152690657724,-224.29049844309856
