Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-736384.14568660501,-28054.943038746016,-30082.639840196149,-794521.72856554727
1,"11 Ag, Forestry, Fish & Hunting",0,-37.956528231188919,-455.50294192329363,-493.45947015448252
20,21 Mining,0,-6.0384623206197432,-6.0157129620569831,-12.054175282676727
41,22 Utilities,0,-4126.8677805708121,-2534.5627496128759,-6661.4305301836885
52,23 Construction,0,-26.240869282677416,-10.880345860111415,-37.121215142788827
65,31-33 Manufacturing,0,-2036.9621295990455,-451.16435111700264,-2488.1264807160496
395,42 Wholesale Trade,-736384.14568660501,-1358.7181337997317,-442.53400766696609,-738185.39782807173
396,44-45 Retail trade,0,-48.355519857638654,-907.55924208473925,-955.91476194237782
408,48-49 Transportation & Warehousing,0,-1911.0774998962493,-714.50323330022547,-2625.5807331964752
417,51-56 Professional Services,0,-17622.090992434441,-22477.810838766927,-40099.901831201372
472,"61-81 Educational, Health, Recreation Service",0,-388.50222896442193,-1966.1844952289466,-2354.6867241933692
518,92 Government & non NAICs,0,-492.13289378918847,-115.92192167300624,-608.05481546219471
