Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2630320.4591260101,-288794.8840538268,-241171.70223388699,-3160287.0454137237
1,"11 Ag, Forestry, Fish & Hunting",0,-17.292295081793636,-985.67521561561159,-1002.9675106974053
20,21 Mining,0,-49.463695509778582,-98.070605763062446,-147.53430127284102
41,22 Utilities,0,-23052.808361275751,-17107.026145529362,-40159.834506805113
52,23 Construction,0,-666.87435504059874,-331.40917239950181,-998.28352744010056
65,31-33 Manufacturing,0,-24621.422240051787,-1545.4239116339481,-26166.846151685735
395,42 Wholesale Trade,-2630320.4591260101,-4513.6765252491459,-2197.8929623038621,-2637032.0286135632
396,44-45 Retail trade,0,-969.41670726785094,-15941.680683042097,-16911.097390309951
408,48-49 Transportation & Warehousing,0,-19814.936366618902,-5155.0983452608261,-24970.034711879725
417,51-56 Professional Services,0,-196720.75976530285,-146110.28168621179,-342831.04145151452
472,"61-72 Educational, Health, Recreation Service",0,-11664.884652975879,-49788.498533447069,-61453.383186422943
518,92 Government & non NAICs,0,-6703.3490894524648,-1910.6449726798342,-8613.9940621322985
